"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","-5.684E-14","2184","All",1,0,1,0.499995,1,1,1,1,0.53907,0.539068,,,0.888016,,,,,0,0.0744581,0.037526,0.500001,10.5595,9.42927,1000.11,999.485,0.0112578,0.198875,0.131946,0.33082,0.10243,0.0705549,0,0,0.888016,0.531385,0,0.0744581,0,0.499994,0,7.5023E-06,1,1,0,0,0.888016,0,0.0744581,0.018763,0.018763
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","-5.684E-14","2184","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","-5.684E-14","2184","DisputeArises",1,0,1,0.499995,1,1,1,1,0.53907,0.539068,,,0.888016,,,,,0,0.0744581,0.037526,0.500001,10.5595,9.42927,1000.11,999.485,0.0112578,0.198875,0.131946,0.33082,0.10243,0.0705549,0,0,0.888016,0.531385,0,0.0744581,0,0.499994,0,7.5023E-06,1,1,0,0,0.888016,0,0.0744581,0.018763,0.018763
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","-5.684E-14","2184","PFiles",1,0,1,0.499995,1,1,1,1,0.53907,0.539068,,,0.888016,,,,,0,0.0744581,0.037526,0.500001,10.5595,9.42927,1000.11,999.485,0.0112578,0.198875,0.131946,0.33082,0.10243,0.0705549,0,0,0.888016,0.531385,0,0.0744581,0,0.499994,0,7.5023E-06,1,1,0,0,0.888016,0,0.0744581,0.018763,0.018763
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","-5.684E-14","2184","DAnswers",1,0,1,0.499995,1,1,1,1,0.53907,0.539068,,,0.888016,,,,,0,0.0744581,0.037526,0.500001,10.5595,9.42927,1000.11,999.485,0.0112578,0.198875,0.131946,0.33082,0.10243,0.0705549,0,0,0.888016,0.531385,0,0.0744581,0,0.499994,0,7.5023E-06,1,1,0,0,0.888016,0,0.0744581,0.018763,0.018763
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","-5.684E-14","2184","Litigated",1,0,1,0.499995,1,1,1,1,0.53907,0.539068,,,0.888016,,,,,0,0.0744581,0.037526,0.500001,10.5595,9.42927,1000.11,999.485,0.0112578,0.198875,0.131946,0.33082,0.10243,0.0705549,0,0,0.888016,0.531385,0,0.0744581,0,0.499994,0,7.5023E-06,1,1,0,0,0.888016,0,0.0744581,0.018763,0.018763
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","-5.684E-14","2184","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","-5.684E-14","2184","Settles",0.888,0,0.888016,0.485371,1,1,1,1,0.493555,0.569216,,,1,,,,,0,0,0,,10.5314,9.46861,1000.11,999.557,0,0.189519,0.137972,0.327491,0.0831183,0.0693005,0,0,1,0.531385,0,0,0,0.479839,0,-0.219463,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","-5.684E-14","2184","Tried",0.0375,0,0.037526,0.5,1,1,1,1,0.9,0.3,,,0,,,,,0,0,1,0.500001,10.35,9.35,1000.04,999.13,0.3,0.29972,0.251141,0.550861,0.24752,0.240233,0,0,0,,0,0,0,0.500001,0,2.462,1,1,0,0,0,0,0,0.499999,0.500001
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","-5.684E-14","2184","PWins",0.0188,0,0.018763,0.60049,1,1,1,1,0.9,0.3,,,0,,,,,0,0,1,1,10.85,8.85,1000.15,998.326,0.3,0.502282,0.0971577,0.59944,0.480466,0.0145737,0,0,0,,0,0,0,0.647718,0,2.462,1,1,0,0,0,0,0,0,1
