"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Damages Dispute","0","1988","All",1,0,1,0.5,1,0.399908,1,1,0.554025,0.5,,,0.345895,,,,,0,0,0.054013,1,10.6517,9.1221,10.6517,9.1221,0.22619,0.377907,0.034177,0.412084,0.201609,0.00554422,0,0,0.345895,0.5,0,0,0,1,0,0,1,0.399908,0,0.600092,0.345895,0,0,0,0.054013
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Damages Dispute","0","1988","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Damages Dispute","0","1988","DisputeArises",1,0,1,0.5,1,0.399908,1,1,0.554025,0.5,,,0.345895,,,,,0,0,0.054013,1,10.6517,9.1221,10.6517,9.1221,0.22619,0.377907,0.034177,0.412084,0.201609,0.00554422,0,0,0.345895,0.5,0,0,0,1,0,0,1,0.399908,0,0.600092,0.345895,0,0,0,0.054013
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Damages Dispute","0","1988","PFiles",1,0,1,0.5,1,0.399908,1,1,0.554025,0.5,,,0.345895,,,,,0,0,0.054013,1,10.6517,9.1221,10.6517,9.1221,0.22619,0.377907,0.034177,0.412084,0.201609,0.00554422,0,0,0.345895,0.5,0,0,0,1,0,0,1,0.399908,0,0.600092,0.345895,0,0,0,0.054013
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Damages Dispute","0","1988","DAnswers",0.3999,0,0.399908,0.5,1,1,1,1,0.554025,0.5,,,0.864937,,,,,0,0,0.135063,1,10.3542,9.30531,10.3542,9.30531,0.340519,0.549344,0.0104473,0.559792,0.322234,0.00261151,0,0,0.864937,0.5,0,0,0,1,0,0,1,1,0,0,0.864937,0,0,0,0.135063
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Damages Dispute","0","1988","Litigated",0.3999,0,0.399908,0.5,1,1,1,1,0.554025,0.5,,,0.864937,,,,,0,0,0.135063,1,10.3542,9.30531,10.3542,9.30531,0.340519,0.549344,0.0104473,0.559792,0.322234,0.00261151,0,0,0.864937,0.5,0,0,0,1,0,0,1,1,0,0,0.864937,0,0,0,0.135063
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Damages Dispute","0","1988","Not Litigated",0.6001,0,0.600092,0.5,1,0,1,1,,,,,0,,,,,0,0,0,,10.85,9,10.85,9,0.15,0.26366,0.0499908,0.313651,0.121223,0.00749862,0,0,0,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Damages Dispute","0","1988","Settles",0.3459,0,0.345895,0.5,1,1,1,1,0.5,0.5,,,1,,,,,0,0,0,,10.35,9.35,10.35,9.35,0.3,0.54045,0.0021836,0.542634,0.309292,0.000327647,0,0,1,0.5,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Damages Dispute","0","1988","Tried",0.054,0,0.054013,0.5,1,1,1,1,0.9,0.5,,,0,,,,,0,0,1,1,10.3809,9.01911,10.3809,9.01911,0.6,0.606302,0.0633674,0.669669,0.405113,0.0172372,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Damages Dispute","0","1988","PWins",0.054,0,0.054013,0.5,1,1,1,1,0.9,0.5,,,0,,,,,0,0,1,1,10.3809,9.01911,10.3809,9.01911,0.6,0.606302,0.0633674,0.669669,0.405113,0.0172372,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
